"Defunciones por homicidios"
"Año de registro : 2004"
"Ent y mun de registro : Total"
""
"Consulta de: Defunciones por homicidio   Por: Ent y mun de ocurrencia   Según: Mes de registro"
"","","Total","Enero","Febrero","Marzo","Abril","Mayo","Junio","Julio","Agosto","Septiembre","Octubre","Noviembre","Diciembre",""
" ","Total","9,329","792","771","826","676","817","816","768","756","765","772","799","771"
"=CONCATENAR(0,01) ","Aguascalientes","21","1","","","2","3","2","2","1","2","3","3","2"
" 01 001 ","Aguascalientes","15","1","","","2","3","2","1","","2","1","2","1"
" 01 003 ","Calvillo","1","","","","","","","","","","","1",""
" 01 006 ","Pabellón de Arteaga","3","","","","","","","","1","","1","","1"
" 01 007 ","Rincón de Romos","1","","","","","","","","","","1","",""
" 01 009 ","Tepezalá","1","","","","","","","1","","","","",""
"=CONCATENAR(0,02) ","Baja California","480","33","41","34","30","39","59","34","33","48","48","47","34"
" 02 001 ","Ensenada","51","3","2","4","3","2","8","4","4","7","6","4","4"
" 02 002 ","Mexicali","108","10","15","8","10","15","12","6","8","8","7","4","5"
" 02 003 ","Tecate","15","1","1","2","","4","1","2","1","1","1","1",""
" 02 004 ","Tijuana","300","19","22","19","17","17","37","21","20","31","34","38","25"
" 02 005 ","Playas de Rosarito","6","","1","1","","1","1","1","","1","","",""
"=CONCATENAR(0,03) ","Baja California Sur","29","1","3","","2","1","1","4","4","4","3","2","4"
" 03 001 ","Comondú","3","","","","","","","1","","1","1","",""
" 03 002 ","Mulegé","3","","","","","","","1","","","1","","1"
" 03 003 ","La Paz","12","1","","","2","1","","","3","3","1","","1"
" 03 008 ","Los Cabos","11","","3","","","","1","2","1","","","2","2"
"=CONCATENAR(0,04) ","Campeche","37","","3","3","3","5","3","7","1","6","1","1","4"
" 04 001 ","Calkiní","1","","","","","","1","","","","","",""
" 04 002 ","Campeche","5","","","1","1","2","","1","","","","",""
" 04 003 ","Carmen","13","","1","1","1","","2","2","1","1","","","4"
" 04 004 ","Champotón","8","","","1","","1","","3","","3","","",""
" 04 006 ","Hopelchén","1","","1","","","","","","","","","",""
" 04 009 ","Escárcega","3","","","","1","","","1","","1","","",""
" 04 010 ","Calakmul","2","","","","","1","","","","","","1",""
" 04 011 ","Candelaria","4","","1","","","1","","","","1","1","",""
"=CONCATENAR(0,05) ","Coahuila de Zaragoza","117","12","7","17","3","7","7","8","13","13","15","7","8"
" 05 002 ","Acuña","16","3","1","2","","1","1","2","3","1","2","",""
" 05 003 ","Allende","1","","","","","","1","","","","","",""
" 05 004 ","Arteaga","2","","","","","","","","1","","1","",""
" 05 006 ","Castaños","1","","","","","","","1","","","","",""
" 05 012 ","Guerrero","1","","","","1","","","","","","","",""
" 05 013 ","Hidalgo","1","","","","","","1","","","","","",""
" 05 017 ","Matamoros","5","","1","1","","","","","1","1","1","",""
" 05 018 ","Monclova","13","1","","5","","","","","2","4","","1",""
" 05 019 ","Morelos","1","","","","","","","","1","","","",""
" 05 020 ","Múzquiz","3","1","1","","","","","","","","","","1"
" 05 021 ","Nadadores","1","","","","","","","","","1","","",""
" 05 022 ","Nava","1","","","","","","","","","","","1",""
" 05 023 ","Ocampo","1","","","","","","","","","","","1",""
" 05 024 ","Parras","2","","","","","","","1","","","1","",""
" 05 025 ","Piedras Negras","9","2","","2","","1","","","1","","1","2",""
" 05 028 ","Sabinas","2","","","","","","","1","","","","1",""
" 05 030 ","Saltillo","18","1","1","2","1","1","3","","2","2","3","1","1"
" 05 033 ","San Pedro","3","","2","","","","","","","1","","",""
